time              Acceleration                 	Velocity                 Angel_Acceleration            	Angel_Velocity
3.7200s     (0.00000,1.57000,0.00000)    (0.00000,5.84040,0.00000)    (0.00000,0.00000,0.17663)    (0.00000,0.00000,0.67481)
3.7300s     (0.00000,1.57000,0.00000)    (0.00000,5.85610,0.00000)    (0.00000,0.00000,1.83384)    (0.00000,0.00000,0.69315)
3.7400s     (0.00000,1.57000,0.00000)    (0.00000,5.87180,0.00000)    (0.00000,0.00000,-3.02295)    (0.00000,0.00000,0.66292)
3.7500s     (0.00000,1.57000,0.00000)    (0.00000,5.88750,0.00000)    (0.00000,0.00000,2.90126)    (0.00000,0.00000,0.69193)
3.7600s     (0.00000,1.57000,0.00000)    (0.00000,5.90320,0.00000)    (0.00000,0.00000,-1.55672)    (0.00000,0.00000,0.67636)
3.7700s     (0.00000,1.57000,0.00000)    (0.00000,5.91890,0.00000)    (0.00000,0.00000,-0.41978)    (0.00000,0.00000,0.67217)
3.7800s     (0.00000,1.57000,0.00000)    (0.00000,5.93460,0.00000)    (0.00000,0.00000,2.20846)    (0.00000,0.00000,0.69425)
3.7900s     (0.00000,1.57000,0.00000)    (0.00000,5.95030,0.00000)    (0.00000,0.00000,-3.10404)    (0.00000,0.00000,0.66321)
3.8000s     (0.00000,1.57000,0.00000)    (0.00000,5.96600,0.00000)    (0.00000,0.00000,2.78384)    (0.00000,0.00000,0.69105)
3.8100s     (0.00000,1.57000,0.00000)    (0.00000,5.98170,0.00000)    (0.00000,0.00000,-1.40595)    (0.00000,0.00000,0.67699)
3.8200s     (0.00000,1.57000,0.00000)    (0.00000,5.99740,0.00000)    (0.00000,0.00000,-0.48346)    (0.00000,0.00000,0.67215)
3.8300s     (0.00000,1.57000,0.00000)    (0.00000,6.01310,0.00000)    (0.00000,0.00000,2.17817)    (0.00000,0.00000,0.69394)
3.8400s     (0.00000,1.57000,0.00000)    (0.00000,6.02880,0.00000)    (0.00000,0.00000,-3.07807)    (0.00000,0.00000,0.66316)
3.8500s     (0.00000,1.57000,0.00000)    (0.00000,6.04450,0.00000)    (0.00000,0.00000,2.89277)    (0.00000,0.00000,0.69208)
3.8600s     (0.00000,1.57000,0.00000)    (0.00000,6.06020,0.00000)    (0.00000,0.00000,-1.71990)    (0.00000,0.00000,0.67488)
3.8700s     (0.00000,1.57000,0.00000)    (0.00000,6.07590,0.00000)    (0.00000,0.00000,-0.01632)    (0.00000,0.00000,0.67472)
3.8800s     (0.00000,1.57000,0.00000)    (0.00000,6.09160,0.00000)    (0.00000,0.00000,1.72929)    (0.00000,0.00000,0.69201)
3.8900s     (0.00000,1.57000,0.00000)    (0.00000,6.10730,0.00000)    (0.00000,0.00000,-2.87185)    (0.00000,0.00000,0.66330)
3.9000s     (0.00000,1.57000,0.00000)    (0.00000,6.12300,0.00000)    (0.00000,0.00000,3.10559)    (0.00000,0.00000,0.69435)
3.9100s     (0.00000,1.57000,0.00000)    (0.00000,6.13870,0.00000)    (0.00000,0.00000,-2.38971)    (0.00000,0.00000,0.67045)
3.9200s     (0.00000,1.57000,0.00000)    (0.00000,6.15440,0.00000)    (0.00000,0.00000,0.97003)    (0.00000,0.00000,0.68015)
3.9300s     (0.00000,1.57000,0.00000)    (0.00000,6.17010,0.00000)    (0.00000,0.00000,0.71587)    (0.00000,0.00000,0.68731)
3.9400s     (0.00000,1.57000,0.00000)    (0.00000,6.18580,0.00000)    (0.00000,0.00000,-2.17981)    (0.00000,0.00000,0.66552)
3.9500s     (0.00000,1.57000,0.00000)    (0.00000,6.20150,0.00000)    (0.00000,0.00000,3.02370)    (0.00000,0.00000,0.69575)
3.9600s     (0.00000,1.57000,0.00000)    (0.00000,6.21720,0.00000)    (0.00000,0.00000,-3.04184)    (0.00000,0.00000,0.66533)
3.9700s     (0.00000,1.57000,0.00000)    (0.00000,6.23290,0.00000)    (0.00000,0.00000,2.25949)    (0.00000,0.00000,0.68793)
3.9800s     (0.00000,1.57000,0.00000)    (0.00000,6.24860,0.00000)    (0.00000,0.00000,-0.90719)    (0.00000,0.00000,0.67886)
3.9900s     (0.00000,1.57000,0.00000)    (0.00000,6.26430,0.00000)    (0.00000,0.00000,-0.65527)    (0.00000,0.00000,0.67230)
4.0000s     (0.00000,1.57000,0.00000)    (0.00000,6.28000,0.00000)    (0.00000,0.00000,2.03896)    (0.00000,0.00000,0.69269)
